Timestamp,Fuerza_N
18:17:15.104992,1.296
18:17:15.118012,1.296
18:17:15.133031,1.296
18:17:15.150138,1.296
18:17:15.163699,1.296
18:17:15.180738,1.296
18:17:15.195271,1.296
18:17:15.211780,1.296
18:17:15.227802,1.296
18:17:15.243905,1.296
18:17:15.258481,1.296
18:17:15.277485,1.296
18:17:15.313209,1.296
18:17:15.340787,1.296
18:17:15.353866,1.296
18:17:15.369866,1.296
18:17:15.385893,1.296
18:17:15.401461,1.296
18:17:15.416986,1.296
18:17:15.433010,1.296
18:17:15.449123,1.296
18:17:15.463669,1.296
18:17:15.479693,1.296
18:17:15.492188,1.296
18:17:15.511717,1.296
18:17:15.526734,1.296
18:17:15.542289,1.296
18:17:15.557381,1.296
18:17:15.573390,1.296
18:17:15.588271,1.296
18:17:15.606504,1.296
18:17:15.620779,1.296
18:17:15.633802,1.296
18:17:15.649226,1.296
18:17:15.666773,1.296
18:17:15.677781,1.296
18:17:15.695885,1.296
18:17:15.711023,1.296
18:17:15.726060,1.296
18:17:15.742587,1.296
18:17:15.757695,0.432
18:17:15.772693,1.296
18:17:15.789830,1.296
18:17:15.803377,1.296
18:17:15.819377,1.296
18:17:15.846452,1.296
18:17:15.889116,1.296
18:17:15.912116,1.296
18:17:15.931691,1.296
18:17:15.945305,1.296
18:17:15.956611,1.296
18:17:15.969625,1.296
18:17:15.986644,1.296
18:17:16.006760,1.296
18:17:16.023796,1.296
18:17:16.039865,1.296
18:17:16.055729,1.296
18:17:16.070741,1.296
18:17:16.087701,1.296
18:17:16.102271,0.432
18:17:16.117360,1.296
18:17:16.132365,1.296
18:17:16.148827,1.296
18:17:16.163708,1.296
18:17:16.175698,1.296
18:17:16.194769,1.296
18:17:16.209680,1.296
18:17:16.226596,1.296
18:17:16.241742,1.296
18:17:16.262912,1.296
18:17:16.289342,1.296
18:17:16.304951,1.296
18:17:16.322451,1.296
18:17:16.334846,1.296
18:17:16.350865,1.296
18:17:16.366826,0.432
18:17:16.381861,1.296
18:17:16.400846,1.296
