Timestamp,Fuerza_N
18:10:10.007035,1.296
18:10:10.035411,1.296
18:10:10.069470,1.296
18:10:10.099573,1.296
18:10:10.112570,1.296
18:10:10.130848,1.296
18:10:10.153753,1.296
18:10:10.167346,0.432
18:10:10.185332,1.296
18:10:10.199876,1.296
18:10:10.214824,1.296
18:10:10.231825,1.296
18:10:10.255713,1.296
18:10:10.273248,1.296
18:10:10.292287,1.296
18:10:10.309491,1.296
18:10:10.320555,0.432
18:10:10.336562,1.296
18:10:10.347664,1.296
18:10:10.369167,1.296
18:10:10.384176,1.296
18:10:10.396679,0.432
18:10:10.415234,1.296
18:10:10.430275,0.432
18:10:10.441273,1.296
18:10:10.460589,0.432
18:10:10.477315,1.296
18:10:10.491996,1.296
18:10:10.509764,0.432
18:10:10.621619,1.296
18:10:10.676108,0.432
18:10:10.710848,1.296
18:10:10.778357,1.296
18:10:10.803893,1.296
18:10:10.819179,1.296
18:10:10.833201,0.432
18:10:10.851589,1.296
18:10:10.865876,1.296
18:10:10.881287,0.432
18:10:10.901849,1.296
18:10:10.931869,1.296
18:10:10.953905,1.296
18:10:10.973804,1.296
18:10:10.988368,1.296
18:10:11.005249,1.296
18:10:11.020403,1.296
18:10:11.036407,1.296
18:10:11.054449,1.296
18:10:11.072994,0.432
18:10:11.103757,2.161
18:10:11.140425,1.296
18:10:11.162173,1.296
18:10:11.175638,1.296
18:10:11.191639,1.296
18:10:11.206554,1.296
18:10:11.221721,1.296
18:10:11.260811,0.432
18:10:11.280365,1.296
18:10:11.313831,1.296
18:10:11.347278,1.296
18:10:11.361793,1.296
18:10:11.379794,1.296
18:10:11.394796,1.296
18:10:11.410272,1.296
18:10:11.424798,1.296
18:10:11.443800,1.296
18:10:11.457576,1.296
18:10:11.472138,1.296
18:10:11.495175,1.296
18:10:11.519646,1.296
18:10:11.534968,1.296
18:10:11.557613,1.296
18:10:11.583063,1.296
18:10:11.597711,1.296
18:10:11.614253,0.432
18:10:11.629294,1.296
18:10:11.644832,1.296
18:10:11.660567,1.296
18:10:11.677697,1.296
18:10:11.702709,1.296
18:10:11.728320,1.296
18:10:11.742340,1.296
18:10:11.778776,1.296
18:10:11.799841,1.296
18:10:11.817351,1.296
18:10:11.832355,1.296
18:10:11.848450,1.296
18:10:11.866005,1.296
18:10:11.895018,0.432
18:10:11.915579,1.296
18:10:11.943843,1.296
18:10:11.957706,1.296
18:10:11.972217,1.296
18:10:11.988243,1.296
18:10:12.018350,1.296
18:10:12.060433,1.296
18:10:12.084994,1.296
18:10:12.110576,1.296
18:10:12.134363,1.296
18:10:12.184638,1.296
18:10:12.198124,1.296
18:10:12.222691,1.296
18:10:12.237693,1.296
18:10:12.257387,1.296
18:10:12.269988,1.296
18:10:12.285104,1.296
18:10:12.300159,1.296
18:10:12.318178,1.296
18:10:12.333331,1.296
18:10:12.348615,1.296
18:10:12.372295,1.296
18:10:12.397108,1.296
18:10:12.410693,1.296
18:10:12.429239,1.296
18:10:12.449292,0.432
18:10:12.470801,1.296
18:10:12.489827,1.296
18:10:12.504982,1.296
18:10:12.519243,1.296
18:10:12.536262,1.296
18:10:12.550301,2.161
18:10:12.573838,1.296
18:10:12.598479,0.432
18:10:12.613969,1.296
18:10:12.631996,1.296
18:10:12.643017,1.296
18:10:12.660213,1.296
18:10:12.690291,1.296
18:10:12.708272,1.296
18:10:12.720807,1.296
18:10:12.737626,1.296
18:10:12.755274,1.296
18:10:12.768391,1.296
18:10:12.784400,0.432
18:10:12.799654,1.296
18:10:12.815238,1.296
18:10:12.832256,1.296
18:10:12.847462,0.432
18:10:12.862527,1.296
18:10:12.879526,1.296
18:10:12.893031,1.296
18:10:12.908425,1.296
18:10:12.925055,1.296
18:10:12.947307,1.296
18:10:12.972870,1.296
18:10:12.992912,1.296
18:10:13.020140,0.432
18:10:13.033642,1.296
18:10:13.050728,1.296
18:10:13.066260,1.296
18:10:13.082287,1.296
18:10:13.098347,1.296
18:10:13.112915,1.296
18:10:13.127899,1.296
18:10:13.142905,1.296
18:10:13.158592,1.296
18:10:13.192118,1.296
18:10:13.206527,1.296
18:10:13.221107,1.296
18:10:13.242946,1.296
18:10:13.275645,1.296
18:10:13.399649,1.296
18:10:13.441460,1.296
18:10:13.484383,1.296
18:10:13.499948,1.296
18:10:13.514680,1.296
18:10:13.529533,1.296
18:10:13.546533,1.296
18:10:13.561111,1.296
18:10:13.578473,1.296
18:10:13.592703,1.296
18:10:13.609725,1.296
18:10:13.626317,1.296
18:10:13.640158,1.296
18:10:13.660645,1.296
18:10:13.686295,1.296
18:10:13.710824,1.296
18:10:13.732393,1.296
18:10:13.748905,1.296
18:10:13.763411,1.296
18:10:13.778548,1.296
18:10:13.795577,1.296
18:10:13.810498,1.296
18:10:13.836678,0.432
18:10:13.853217,1.296
18:10:13.867760,1.296
18:10:13.884336,1.296
18:10:13.895335,1.296
18:10:13.920379,1.296
18:10:13.936403,1.296
18:10:13.952513,1.296
18:10:13.985689,1.296
18:10:13.998874,1.296
18:10:14.014951,2.161
18:10:14.029967,2.161
18:10:14.045973,2.161
18:10:14.061080,3.025
18:10:14.076160,3.025
18:10:14.091184,3.889
18:10:14.108731,4.754
18:10:14.122276,5.618
18:10:14.145309,8.211
18:10:14.187105,11.668
18:10:14.201115,15.125
18:10:14.225679,19.446
18:10:14.252283,22.904
18:10:14.269237,26.361
18:10:14.295325,32.411
18:10:14.322878,35.868
18:10:14.337096,39.325
18:10:14.361629,42.782
18:10:14.387144,47.968
18:10:14.407685,50.561
18:10:14.437268,54.018
18:10:14.448820,55.746
18:10:14.464375,57.475
18:10:14.481558,60.068
18:10:14.495541,62.661
18:10:14.511589,64.389
18:10:14.528117,66.118
18:10:14.543158,66.982
18:10:14.559654,69.575
18:10:14.574497,70.439
18:10:14.589506,73.032
18:10:14.605877,75.625
18:10:14.623479,76.489
18:10:14.641717,78.218
18:10:14.666308,80.811
18:10:14.692458,83.403
18:10:14.712276,84.268
18:10:14.736402,85.996
18:10:14.753101,85.996
18:10:14.764150,85.996
18:10:14.791753,85.996
18:10:14.806307,85.996
18:10:14.821813,86.861
18:10:14.837286,86.861
18:10:14.855640,86.861
18:10:14.894738,87.725
18:10:14.932752,87.725
18:10:14.951668,88.589
18:10:14.965282,87.725
18:10:14.977412,87.725
18:10:15.001911,88.589
18:10:15.027445,90.318
18:10:15.040471,90.318
18:10:15.059039,91.182
18:10:15.094646,92.046
18:10:15.119773,91.182
18:10:15.135736,91.182
