Timestamp,Fuerza_N
18:21:01.749312,7.346
18:21:01.765867,8.211
18:21:01.778875,8.211
18:21:01.800155,8.211
18:21:01.810690,9.075
18:21:01.829226,8.211
18:21:01.845787,8.211
18:21:01.856320,8.211
18:21:01.869325,8.211
18:21:01.892354,8.211
18:21:01.905865,9.075
18:21:01.917868,9.075
18:21:01.931381,9.075
18:21:01.948255,9.075
18:21:01.962256,9.075
18:21:01.972406,9.075
18:21:01.997628,9.939
18:21:02.011154,10.804
18:21:02.027666,9.939
18:21:02.042000,10.804
18:21:02.054510,10.804
18:21:02.072513,10.804
18:21:02.087902,10.804
18:21:02.195875,10.804
18:21:02.257363,9.939
18:21:02.294834,8.211
18:21:02.321984,7.346
18:21:02.336791,6.482
18:21:02.347990,6.482
18:21:02.365003,5.618
18:21:02.383929,5.618
18:21:02.399083,5.618
18:21:02.410010,5.618
18:21:02.431933,5.618
18:21:02.446304,4.754
18:21:02.461531,3.889
18:21:02.477558,3.889
18:21:02.489547,3.025
18:21:02.509111,3.889
18:21:02.524625,3.889
18:21:02.540529,3.025
18:21:02.556722,3.025
18:21:02.571726,3.889
18:21:02.587078,3.025
18:21:02.603613,3.025
18:21:02.616628,3.025
18:21:02.633171,3.025
18:21:02.648420,3.889
18:21:02.665408,3.025
18:21:02.681412,3.025
18:21:02.696206,3.025
18:21:02.711304,3.889
18:21:02.730804,3.025
18:21:02.744315,3.025
18:21:02.759823,3.025
18:21:02.774902,3.025
18:21:02.788217,3.889
18:21:02.799700,3.025
18:21:02.822888,3.025
18:21:02.836104,3.025
18:21:02.852530,3.025
18:21:02.871928,3.025
18:21:02.884232,3.025
18:21:02.899650,3.025
18:21:02.913662,3.025
18:21:02.929185,3.025
18:21:02.945277,3.025
18:21:02.960841,3.025
18:21:02.980851,3.025
18:21:02.995376,3.025
18:21:03.014939,3.025
18:21:03.039178,2.161
18:21:03.066088,3.025
18:21:03.089370,2.161
18:21:03.111975,2.161
18:21:03.130492,2.161
18:21:03.154753,2.161
18:21:03.180745,2.161
18:21:03.196071,2.161
18:21:03.215885,2.161
18:21:03.230405,2.161
18:21:03.242714,2.161
18:21:03.257240,2.161
18:21:03.273245,2.161
18:21:03.289827,2.161
18:21:03.314347,2.161
18:21:03.335996,3.025
18:21:03.351626,2.161
18:21:03.368645,2.161
18:21:03.382921,2.161
18:21:03.398114,2.161
18:21:03.441286,2.161
18:21:03.461547,2.161
18:21:03.474544,2.161
18:21:03.490299,2.161
18:21:03.502300,2.161
18:21:03.522106,2.161
18:21:03.536627,2.161
18:21:03.554167,2.161
18:21:03.568191,2.161
18:21:03.583648,2.161
18:21:03.599170,2.161
18:21:03.613865,1.296
18:21:03.630913,1.296
18:21:03.645717,2.161
18:21:03.664953,2.161
18:21:03.677364,2.161
18:21:03.692723,2.161
18:21:03.707274,2.161
18:21:03.723783,1.296
18:21:03.738772,2.161
18:21:03.753916,2.161
18:21:03.769929,1.296
18:21:03.790038,1.296
18:21:03.817607,1.296
18:21:03.831098,1.296
