Timestamp,Fuerza_N
15:32:58.750965,1.798
15:32:58.769538,1.798
15:32:58.806463,1.798
15:32:58.838682,0.933
15:32:58.864189,1.798
15:32:58.878724,1.798
15:32:58.895103,1.798
15:32:58.910177,1.798
15:32:58.925461,1.798
15:32:58.941742,1.798
15:32:58.957171,1.798
15:32:58.971416,0.933
15:32:58.986993,1.798
15:32:59.002505,1.798
15:32:59.018568,1.798
15:32:59.033159,1.798
15:32:59.049170,1.798
15:32:59.064212,1.798
15:32:59.079092,2.662
15:32:59.095395,1.798
15:32:59.110674,1.798
15:32:59.124527,1.798
15:32:59.143545,1.798
15:32:59.157281,1.798
15:32:59.178310,1.798
15:32:59.190305,1.798
15:32:59.206438,1.798
15:32:59.225138,1.798
15:32:59.238268,0.933
15:32:59.251786,0.933
15:32:59.267379,1.798
15:32:59.282987,1.798
15:32:59.301731,1.798
15:32:59.313728,1.798
15:32:59.329200,1.798
15:32:59.345355,0.933
15:32:59.360189,1.798
15:32:59.378741,1.798
15:32:59.394933,0.933
15:32:59.408233,1.798
15:32:59.425230,1.798
15:32:59.439799,1.798
15:32:59.455268,1.798
15:32:59.469848,1.798
15:32:59.488397,1.798
15:32:59.499951,1.798
15:32:59.515950,1.798
15:32:59.532028,1.798
15:32:59.554075,1.798
15:32:59.597665,1.798
15:32:59.611216,1.798
15:32:59.632368,1.798
15:32:59.656362,1.798
15:32:59.670482,1.798
15:32:59.685903,1.798
15:32:59.701406,1.798
15:32:59.717971,1.798
15:32:59.733508,1.798
15:32:59.748572,1.798
15:32:59.767095,1.798
15:32:59.780107,1.798
15:32:59.797153,1.798
15:32:59.811834,1.798
15:32:59.830627,1.798
15:32:59.843049,1.798
15:32:59.858619,1.798
15:32:59.874326,1.798
15:32:59.903411,1.798
15:32:59.916949,1.798
15:32:59.927964,1.798
15:32:59.939448,1.798
15:32:59.950959,1.798
15:32:59.967538,1.798
15:32:59.981916,1.798
15:32:59.998489,1.798
15:33:00.010015,1.798
15:33:00.030043,1.798
15:33:00.044568,1.798
15:33:00.059198,1.798
15:33:00.074764,1.798
15:33:00.091246,1.798
15:33:00.105777,1.798
15:33:00.123785,1.798
15:33:00.142324,1.798
15:33:00.169534,1.798
15:33:00.183533,1.798
15:33:00.234018,1.798
15:33:00.246758,1.798
15:33:00.269422,1.798
15:33:00.293873,1.798
15:33:00.310380,1.798
15:33:00.324404,1.798
15:33:00.336931,1.798
15:33:00.357420,1.798
15:33:00.370488,1.798
15:33:00.386043,1.798
15:33:00.401617,1.798
15:33:00.418594,1.798
15:33:00.432614,1.798
15:33:00.456655,1.798
15:33:00.482716,1.798
15:33:00.493255,1.798
15:33:00.511773,1.798
15:33:00.526823,1.798
15:33:00.544628,1.798
15:33:00.561574,1.798
15:33:00.575933,1.798
15:33:00.595937,1.798
15:33:00.622925,1.798
15:33:00.641573,1.798
15:33:00.658619,1.798
