Timestamp,Fuerza_N
18:13:53.613048,0.432
18:13:53.638579,0.432
18:13:53.655125,0.432
18:13:53.670765,1.296
18:13:53.685702,0.432
18:13:53.703662,0.432
18:13:53.717227,0.432
18:13:53.737229,0.432
18:13:53.757905,0.432
18:13:53.769440,0.432
18:13:53.781443,0.432
18:13:53.794340,1.296
18:13:53.806408,0.432
18:13:53.828390,0.432
18:13:53.844712,0.432
18:13:53.864062,0.432
18:13:53.902988,0.432
18:13:53.913995,0.432
18:13:53.927521,0.432
18:13:53.938517,0.432
18:13:53.951661,0.432
18:13:53.966756,0.432
18:13:53.981759,0.432
18:13:53.998307,0.432
18:13:54.012855,0.432
18:13:54.027874,0.432
18:13:54.043965,0.432
18:13:54.055502,0.432
18:13:54.078505,0.432
18:13:54.090510,0.432
18:13:54.106463,0.432
18:13:54.147575,0.432
18:13:54.170121,0.432
18:13:54.187726,0.432
18:13:54.201001,0.432
18:13:54.216591,1.296
18:13:54.231608,0.432
18:13:54.249745,0.432
18:13:54.285356,0.432
18:13:54.314649,1.296
18:13:54.326058,0.432
18:13:54.340617,0.432
18:13:54.356649,0.432
18:13:54.371576,1.296
18:13:54.396175,0.432
18:13:54.422161,0.432
18:13:54.437681,0.432
18:13:54.451522,0.432
18:13:54.465760,0.432
18:13:54.479767,0.432
18:13:54.495653,0.432
18:13:54.514951,0.432
18:13:54.536932,0.432
18:13:54.563290,0.432
18:13:54.590670,0.432
18:13:54.613726,0.432
18:13:54.642478,0.432
18:13:54.662222,0.432
18:13:54.679345,0.432
18:13:54.697756,1.296
18:13:54.713959,0.432
18:13:54.727967,0.432
18:13:54.741731,0.432
18:13:54.754240,0.432
18:13:54.775243,0.432
18:13:54.789250,0.432
18:13:54.814490,0.432
18:13:54.836997,0.432
18:13:54.850085,0.432
18:13:54.878639,0.432
18:13:54.899148,0.432
18:13:54.915716,0.432
18:13:54.931733,0.432
18:13:54.947466,0.432
18:13:54.967028,0.432
18:13:54.978018,0.432
18:13:54.993552,0.432
18:13:55.009195,0.432
18:13:55.036451,0.432
18:13:55.061326,0.432
18:13:55.086683,0.432
18:13:55.104174,0.432
18:13:55.134223,0.432
18:13:55.150655,0.432
18:13:55.190231,0.432
18:13:55.230296,0.432
18:13:55.243811,0.432
18:13:55.258363,0.432
18:13:55.276363,0.432
18:13:55.290378,0.432
18:13:55.307905,0.432
18:13:55.321418,0.432
18:13:55.338401,0.432
18:13:55.354358,0.432
18:13:55.369049,0.432
18:13:55.384075,0.432
18:13:55.400584,0.432
18:13:55.417369,0.432
18:13:55.432387,0.432
18:13:55.447271,0.432
18:13:55.462987,0.432
18:13:55.495372,0.432
18:13:55.530067,0.432
18:13:55.607557,0.432
18:13:55.650508,0.432
18:13:55.738606,0.432
18:13:55.771711,0.432
18:13:55.815239,0.432
18:13:55.833773,0.432
18:13:55.849678,0.432
18:13:55.888653,0.432
18:13:55.911135,0.432
18:13:55.929678,0.432
18:13:55.944683,0.432
18:13:55.960113,0.432
18:13:55.973444,0.432
18:13:56.013756,0.432
18:13:56.044286,0.432
18:13:56.099752,0.432
18:13:56.122446,0.432
18:13:56.146431,0.432
18:13:56.159726,0.432
18:13:56.171744,1.296
18:13:56.193530,0.432
18:13:56.207387,0.432
18:13:56.222387,0.432
18:13:56.235376,0.432
18:13:56.256282,0.432
18:13:56.269860,0.432
18:13:56.282443,1.296
18:13:56.297932,0.432
18:13:56.316482,0.432
18:13:56.331121,0.432
18:13:56.347624,0.432
18:13:56.362721,0.432
18:13:56.382710,0.432
18:13:56.395241,0.432
18:13:56.405756,0.432
18:13:56.421754,0.432
18:13:56.442311,0.432
18:13:56.457382,0.432
18:13:56.472383,0.432
18:13:56.489370,0.432
18:13:56.504730,0.432
18:13:56.520436,0.432
18:13:56.535474,0.432
18:13:56.551652,0.432
18:13:56.569417,1.296
18:13:56.580926,0.432
18:13:56.596712,1.296
18:13:56.611374,0.432
18:13:56.626208,0.432
18:13:56.645962,0.432
18:13:56.673335,0.432
18:13:56.689372,0.432
18:13:56.705508,0.432
18:13:56.722066,0.432
18:13:56.747112,0.432
18:13:56.769975,0.432
18:13:56.784464,0.432
18:13:56.799884,0.432
18:13:56.815397,0.432
18:13:56.851999,0.432
18:13:56.889676,0.432
