Timestamp,Fuerza_N
15:05:40.774549,0.398
15:05:40.802074,0.398
15:05:40.813106,0.398
15:05:40.833546,0.398
15:05:40.848615,0.398
15:05:40.864620,0.398
15:05:40.881565,0.398
15:05:40.896095,0.398
15:05:40.926285,0.398
15:05:40.944300,0.398
15:05:40.962309,0.398
15:05:40.974831,0.398
15:05:40.990391,0.398
15:05:41.006383,0.398
15:05:41.018383,0.398
15:05:41.031416,0.398
15:05:41.047062,0.398
15:05:41.064104,0.398
15:05:41.076653,0.398
15:05:41.091649,0.398
15:05:41.113393,0.398
15:05:41.128977,0.398
15:05:41.144804,0.398
15:05:41.159771,0.398
15:05:41.176466,0.398
15:05:41.190693,0.398
15:05:41.203705,0.398
15:05:41.217440,0.398
15:05:41.237262,0.398
15:05:41.254854,0.398
15:05:41.269944,0.398
15:05:41.280874,0.398
15:05:41.299875,0.398
15:05:41.321388,0.398
15:05:41.332590,0.0
15:05:41.346888,0.398
15:05:41.361890,0.398
15:05:41.378433,0.398
15:05:41.388632,0.398
15:05:41.409189,0.398
15:05:41.424632,0.398
15:05:41.439731,0.398
15:05:41.454166,0.398
15:05:41.465236,0.398
15:05:41.492147,0.398
15:05:41.503234,0.398
15:05:41.513255,0.398
15:05:41.526543,0.398
15:05:41.550060,0.398
15:05:41.569094,0.398
15:05:41.580944,0.398
15:05:41.591598,0.398
15:05:41.610769,0.398
15:05:41.632112,0.398
15:05:41.641862,0.398
15:05:41.656988,0.398
15:05:41.696466,0.398
15:05:41.719357,0.398
15:05:41.735654,0.398
15:05:41.768426,0.398
15:05:41.803230,0.398
15:05:41.813906,0.398
15:05:41.829463,0.398
15:05:41.845508,0.398
15:05:41.860665,0.398
15:05:41.878668,0.398
15:05:41.903409,0.398
15:05:41.922358,0.398
15:05:41.945773,0.398
15:05:41.971808,0.398
15:05:41.985155,0.398
15:05:42.001264,0.398
15:05:42.016679,0.398
15:05:42.035083,0.398
15:05:42.047595,0.398
15:05:42.064304,0.398
15:05:42.077839,0.398
15:05:42.089647,0.398
15:05:42.110300,0.398
15:05:42.131405,0.398
15:05:42.157777,0.398
15:05:42.172323,0.398
15:05:42.191922,0.398
15:05:42.204583,0.398
15:05:42.215581,0.398
15:05:42.235631,0.398
15:05:42.262151,0.398
15:05:42.284698,0.398
15:05:42.298241,0.398
15:05:42.315275,0.398
15:05:42.329807,0.398
15:05:42.343504,0.398
15:05:42.361506,0.398
15:05:42.379919,0.398
15:05:42.390480,0.398
15:05:42.404485,0.398
15:05:42.425065,0.398
15:05:42.441734,0.398
15:05:42.455725,0.398
15:05:42.468725,0.398
15:05:42.486577,0.398
15:05:42.504562,0.398
15:05:42.518569,0.398
15:05:42.532058,0.398
15:05:42.549006,0.398
15:05:42.569308,0.398
15:05:42.583196,0.398
15:05:42.601305,0.398
15:05:42.612163,0.398
15:05:42.626273,0.398
15:05:42.638264,0.398
15:05:42.652443,0.398
15:05:42.673876,0.398
15:05:42.687665,0.398
15:05:42.705281,0.398
15:05:42.733980,0.398
15:05:42.756558,0.398
15:05:42.766542,0.398
15:05:42.797913,0.398
15:05:42.813387,0.398
15:05:42.829363,0.398
15:05:42.844592,0.398
15:05:42.861265,0.398
15:05:42.876818,0.398
15:05:42.906623,0.398
15:05:42.923113,0.398
15:05:42.937853,0.398
15:05:42.948935,0.398
15:05:42.970616,0.398
15:05:42.986925,0.398
15:05:43.001925,0.398
15:05:43.015927,0.398
15:05:43.031059,0.398
15:05:43.048117,0.398
15:05:43.068679,0.398
15:05:43.101596,0.398
15:05:43.125117,0.398
15:05:43.145153,0.398
15:05:43.155548,0.398
15:05:43.171232,0.398
15:05:43.188133,0.398
15:05:43.199596,0.398
15:05:43.218128,0.398
15:05:43.232788,0.398
15:05:43.248343,0.398
15:05:43.263354,0.398
15:05:43.278753,0.398
15:05:43.294168,0.398
15:05:43.309637,0.398
15:05:43.325718,0.398
15:05:43.340624,0.398
15:05:43.356724,0.398
15:05:43.371551,0.398
15:05:43.391174,0.398
15:05:43.401932,0.398
15:05:43.417392,0.398
15:05:43.433712,0.398
