Timestamp,Fuerza_N
15:30:40.632437,0.743
15:30:40.659003,0.743
15:30:40.672086,0.743
15:30:40.688108,0.743
15:30:40.704665,0.743
15:30:40.718226,0.743
15:30:40.728219,0.743
15:30:40.743260,0.743
15:30:40.755800,0.743
15:30:40.766870,0.743
15:30:40.781910,0.743
15:30:40.797477,0.743
15:30:40.813007,0.743
15:30:40.829992,0.743
15:30:40.844011,0.743
15:30:40.860588,0.743
15:30:40.876379,0.743
15:30:40.888405,0.743
15:30:40.902977,0.743
15:30:40.922783,0.743
15:30:40.938285,0.743
15:30:40.952842,0.0
15:30:40.964380,0.743
15:30:40.984960,0.743
15:30:41.000863,0.743
15:30:41.016074,0.743
15:30:41.027074,0.743
15:30:41.049628,0.743
15:30:41.114542,0.743
15:30:41.203031,0.743
15:30:41.216908,0.743
15:30:41.250591,0.743
15:30:41.269226,0.0
15:30:41.281983,0.743
15:30:41.297749,0.743
15:30:41.312936,0.743
15:30:41.326073,0.743
15:30:41.338910,0.0
15:30:41.361956,0.743
15:30:41.380166,0.743
15:30:41.394054,0.743
15:30:41.408004,0.743
15:30:41.423059,0.743
15:30:41.469966,0.743
15:30:41.488163,0.743
15:30:41.502383,0.0
15:30:41.517627,0.743
15:30:41.536493,0.743
15:30:41.555400,0.0
15:30:41.592477,0.743
15:30:41.613576,0.743
15:30:41.626559,0.743
15:30:41.642603,0.743
15:30:41.658189,0.743
15:30:41.673879,0.743
15:30:41.689996,0.743
15:30:41.706643,0.743
15:30:41.721177,0.743
15:30:41.736309,0.743
15:30:41.767589,0.743
15:30:41.782894,0.743
15:30:41.798228,0.743
15:30:41.817104,0.743
15:30:41.833208,0.743
15:30:41.847174,0.743
15:30:41.891873,0.743
15:30:41.930690,0.743
15:30:41.943699,0.743
15:30:41.955220,0.743
15:30:41.965924,0.0
15:30:41.987935,0.0
15:30:42.002886,0.743
15:30:42.013015,0.743
15:30:42.036062,0.743
15:30:42.065980,0.743
15:30:42.105024,0.743
15:30:42.130568,0.743
15:30:42.148110,0.743
15:30:42.158116,0.743
15:30:42.173331,0.743
15:30:42.195382,0.743
15:30:42.228082,0.743
15:30:42.275246,0.743
15:30:42.303785,0.743
15:30:42.316847,0.743
15:30:42.330847,0.743
15:30:42.346706,0.743
15:30:42.361395,0.743
15:30:42.381732,0.743
15:30:42.393735,0.743
15:30:42.408276,0.743
15:30:42.423812,0.743
15:30:42.439330,0.0
15:30:42.454259,0.743
15:30:42.469579,0.743
15:30:42.485108,0.743
15:30:42.512690,0.743
15:30:42.524236,0.743
15:30:42.547807,0.743
15:30:42.566149,0.743
15:30:42.580172,0.743
15:30:42.595184,0.743
15:30:42.611422,0.743
15:30:42.627834,0.743
15:30:42.642862,0.743
15:30:42.657444,0.743
15:30:42.673365,0.743
15:30:42.694414,0.743
15:30:42.705923,0.743
15:30:42.724406,0.743
15:30:42.735463,0.0
15:30:42.751740,0.743
15:30:42.770394,0.743
15:30:42.783722,0.743
15:30:42.812429,0.743
15:30:42.842542,0.743
15:30:42.868248,0.743
15:30:42.909687,0.743
15:30:42.922196,0.743
15:30:42.939207,0.743
15:30:42.948715,0.743
15:30:42.969568,0.743
15:30:42.983571,0.743
15:30:43.013470,0.743
15:30:43.036453,0.743
15:30:43.064520,0.743
15:30:43.080091,0.0
15:30:43.097234,0.743
15:30:43.112231,0.743
15:30:43.129779,0.743
15:30:43.154308,0.0
15:30:43.170026,0.743
15:30:43.185033,0.743
15:30:43.204760,0.743
15:30:43.225268,0.743
15:30:43.252538,0.0
