Timestamp,Fuerza_N
15:38:15.378492,3.06
15:38:15.394614,2.195
15:38:15.414072,3.06
15:38:15.430076,3.06
15:38:15.461194,3.06
15:38:15.713718,3.06
15:38:15.750956,3.06
15:38:15.766939,3.06
15:38:15.782945,3.06
15:38:15.799526,3.06
15:38:15.814804,3.06
15:38:15.830784,3.06
15:38:15.845994,3.06
15:38:15.862489,3.06
15:38:15.875889,3.06
15:38:15.906669,3.06
15:38:15.995971,3.924
15:38:16.010016,3.06
15:38:16.030626,3.06
15:38:16.046219,3.924
15:38:16.079053,3.924
15:38:16.100179,3.06
15:38:16.121234,3.06
15:38:16.135946,3.924
15:38:16.157831,3.924
15:38:16.171165,3.06
15:38:16.182162,3.06
15:38:16.197195,3.924
15:38:16.217304,3.06
15:38:16.233309,3.924
15:38:16.243504,3.924
15:38:16.260762,3.924
15:38:16.302360,3.924
15:38:16.325496,3.924
15:38:16.343031,3.924
15:38:16.358573,3.924
15:38:16.373559,3.06
15:38:16.390761,3.06
15:38:16.405660,3.924
15:38:16.419901,3.06
15:38:16.434284,3.06
15:38:16.449051,3.06
15:38:16.464294,3.924
15:38:16.480286,3.924
15:38:16.496769,3.924
15:38:16.513303,3.924
15:38:16.527322,3.924
15:38:16.554436,3.924
15:38:16.573674,3.924
15:38:16.587424,3.924
15:38:16.611943,3.924
15:38:16.636821,3.924
15:38:16.650849,4.788
15:38:16.668110,4.788
15:38:16.692871,4.788
15:38:16.712014,5.652
15:38:16.730475,4.788
15:38:16.744831,3.924
15:38:16.759339,3.924
15:38:16.780670,4.788
15:38:16.793449,3.924
15:38:16.822534,3.924
15:38:16.852072,3.924
15:38:16.907745,3.924
15:38:16.932331,3.924
15:38:16.947675,3.924
15:38:16.964205,3.924
15:38:16.980209,3.924
15:38:16.995043,3.924
15:38:17.008314,3.924
15:38:17.028447,3.924
15:38:17.062197,3.924
15:38:17.074214,3.924
15:38:17.097794,3.924
15:38:17.120820,3.924
15:38:17.135785,3.924
15:38:17.152256,3.924
15:38:17.167752,3.924
15:38:17.182059,3.924
15:38:17.197920,3.924
