Timestamp,Fz,FC3,FCz,FC4,Cz,C3,C4
15:35:19.943030,164916.0,188792.046875,180658.515625,200143.609375,190216.84375,188779.625,690535.8125,199981.328125,0.054443359375,1.010986328125,0.0322265625,-1.0375975370407104,-1.2817381620407104,-1.5563963651657104,93.33334350585938,107117.0,1.0
15:35:19.948038,165001.21875,188809.125,180672.015625,200146.296875,190228.546875,188783.921875,690566.1875,199982.046875,0.053466796875,1.01171875,0.031982421875,-0.9460448622703552,-1.2207030057907104,-1.5563963651657104,93.33334350585938,107118.0,1.0
15:35:19.953587,165010.421875,188819.234375,180671.03125,200107.046875,190234.0,188787.84375,690927.4375,199975.078125,0.05322265625,1.01123046875,0.029296875,-0.8850097060203552,-1.1596678495407104,-1.5258787870407104,93.33334350585938,107119.0,1.0
15:35:19.953605,164938.09375,188805.1875,180661.921875,200112.859375,190226.40625,188785.4375,690965.25,199980.078125,0.0537109375,1.01171875,0.031982421875,-1.0070799589157104,-1.0986326932907104,-1.4648436307907104,93.33334350585938,107120.0,1.0
15:35:19.955530,164918.59375,188797.859375,180662.09375,200149.875,190222.828125,188783.46875,690575.0,199991.4375,0.055419921875,1.01220703125,0.029296875,-0.9765624403953552,-1.0986326932907104,-1.4343260526657104,93.33334350585938,107121.0,1.0
15:35:19.958074,164987.265625,188804.296875,180670.40625,200146.296875,190226.5,188779.359375,690548.75,199986.609375,0.0546875,1.0107421875,0.02783203125,-1.0070799589157104,-1.1291502714157104,-1.2512205839157104,93.33334350585938,107122.0,1.0
15:35:19.961162,165022.40625,188815.828125,180674.703125,200120.8125,190234.8125,188783.109375,690873.3125,199981.0625,0.05419921875,1.011962890625,0.0302734375,-1.0070799589157104,-1.1291502714157104,-1.3122557401657104,93.33334350585938,107123.0,1.0
15:35:19.961182,164950.609375,188805.546875,180665.9375,200104.8125,190228.828125,188781.5,691025.75,199980.0,0.0546875,1.01220703125,0.029052734375,-0.9765624403953552,-1.0375975370407104,-1.2817381620407104,93.33334350585938,107124.0,1.0
15:35:19.963059,164912.15625,188789.375,180661.46875,200149.78125,190221.578125,188774.265625,690621.8125,199991.265625,0.054443359375,1.012939453125,0.03173828125,-1.0375975370407104,-1.0070799589157104,-1.0681151151657104,93.33334350585938,107125.0,1.0
15:35:19.974967,164972.25,188800.015625,180671.9375,200145.046875,190228.546875,188778.46875,690521.9375,199986.796875,0.0537109375,1.01318359375,0.03173828125,-0.9765624403953552,-0.9765624403953552,-1.0986326932907104,93.33334350585938,107126.0,1.0
